row_id,source_id,is_synthetic,parent_original_index,generation_method
r_002210,original_522,True,522,source_bound_bootstrap_noise
r_002211,original_390,True,390,source_bound_bootstrap_noise
r_002212,original_548,True,548,source_bound_bootstrap_noise
r_002213,original_636,True,636,source_bound_bootstrap_noise
r_002214,original_405,True,405,source_bound_bootstrap_noise
r_002215,original_60,True,60,source_bound_bootstrap_noise
r_002216,original_608,True,608,source_bound_bootstrap_noise
r_002217,original_76,True,76,source_bound_bootstrap_noise
r_002218,original_564,True,564,source_bound_bootstrap_noise
r_002219,original_744,True,744,source_bound_bootstrap_noise
r_002220,original_40,True,40,source_bound_bootstrap_noise
r_002221,original_711,True,711,source_bound_bootstrap_noise
r_002222,original_184,True,184,source_bound_bootstrap_noise
r_002223,original_725,True,725,source_bound_bootstrap_noise
r_002224,original_80,True,80,source_bound_bootstrap_noise
r_002225,original_103,True,103,source_bound_bootstrap_noise
r_002226,original_599,True,599,source_bound_bootstrap_noise
r_002227,original_224,True,224,source_bound_bootstrap_noise
r_002228,original_547,True,547,source_bound_bootstrap_noise
r_002229,original_607,True,607,source_bound_bootstrap_noise
r_002230,original_118,True,118,source_bound_bootstrap_noise
r_002231,original_201,True,201,source_bound_bootstrap_noise
r_002232,original_751,True,751,source_bound_bootstrap_noise
r_002233,original_91,True,91,source_bound_bootstrap_noise
r_002234,original_126,True,126,source_bound_bootstrap_noise
r_002235,original_720,True,720,source_bound_bootstrap_noise
r_002236,original_327,True,327,source_bound_bootstrap_noise
r_002237,original_288,True,288,source_bound_bootstrap_noise
r_002238,original_522,True,522,source_bound_bootstrap_noise
r_002239,original_145,True,145,source_bound_bootstrap_noise
r_002240,original_135,True,135,source_bound_bootstrap_noise
r_002241,original_729,True,729,source_bound_bootstrap_noise
r_002242,original_652,True,652,source_bound_bootstrap_noise
r_002243,original_40,True,40,source_bound_bootstrap_noise
r_002244,original_27,True,27,source_bound_bootstrap_noise
r_002245,original_621,True,621,source_bound_bootstrap_noise
r_002246,original_413,True,413,source_bound_bootstrap_noise
r_002247,original_342,True,342,source_bound_bootstrap_noise
r_002248,original_687,True,687,source_bound_bootstrap_noise
r_002249,original_166,True,166,source_bound_bootstrap_noise
r_002250,original_313,True,313,source_bound_bootstrap_noise
r_002251,original_161,True,161,source_bound_bootstrap_noise
r_002252,original_352,True,352,source_bound_bootstrap_noise
r_002253,original_224,True,224,source_bound_bootstrap_noise
r_002254,original_671,True,671,source_bound_bootstrap_noise
r_002255,original_145,True,145,source_bound_bootstrap_noise
r_002256,original_626,True,626,source_bound_bootstrap_noise
r_002257,original_150,True,150,source_bound_bootstrap_noise
r_002258,original_331,True,331,source_bound_bootstrap_noise
r_002259,original_688,True,688,source_bound_bootstrap_noise
r_002260,original_422,True,422,source_bound_bootstrap_noise
r_002261,original_54,True,54,source_bound_bootstrap_noise
r_002262,original_583,True,583,source_bound_bootstrap_noise
r_002263,original_334,True,334,source_bound_bootstrap_noise
r_002264,original_671,True,671,source_bound_bootstrap_noise
r_002265,original_241,True,241,source_bound_bootstrap_noise
r_002266,original_55,True,55,source_bound_bootstrap_noise
r_002267,original_639,True,639,source_bound_bootstrap_noise
r_002268,original_250,True,250,source_bound_bootstrap_noise
r_002269,original_10,True,10,source_bound_bootstrap_noise
r_002270,original_315,True,315,source_bound_bootstrap_noise
r_002271,original_324,True,324,source_bound_bootstrap_noise
r_002272,original_718,True,718,source_bound_bootstrap_noise
r_002273,original_263,True,263,source_bound_bootstrap_noise
r_002274,original_656,True,656,source_bound_bootstrap_noise
r_002275,original_640,True,640,source_bound_bootstrap_noise
r_002276,original_461,True,461,source_bound_bootstrap_noise
r_002277,original_711,True,711,source_bound_bootstrap_noise
r_002278,original_249,True,249,source_bound_bootstrap_noise
r_002279,original_673,True,673,source_bound_bootstrap_noise
r_002280,original_483,True,483,source_bound_bootstrap_noise
r_002281,original_478,True,478,source_bound_bootstrap_noise
r_002282,original_364,True,364,source_bound_bootstrap_noise
r_002283,original_718,True,718,source_bound_bootstrap_noise
r_002284,original_256,True,256,source_bound_bootstrap_noise
r_002285,original_161,True,161,source_bound_bootstrap_noise
r_002286,original_403,True,403,source_bound_bootstrap_noise
r_002287,original_141,True,141,source_bound_bootstrap_noise
r_002288,original_758,True,758,source_bound_bootstrap_noise
r_002289,original_372,True,372,source_bound_bootstrap_noise
r_002290,original_602,True,602,source_bound_bootstrap_noise
r_002291,original_686,True,686,source_bound_bootstrap_noise
r_002292,original_208,True,208,source_bound_bootstrap_noise
r_002293,original_21,True,21,source_bound_bootstrap_noise
r_002294,original_157,True,157,source_bound_bootstrap_noise
r_002295,original_371,True,371,source_bound_bootstrap_noise
r_002296,original_601,True,601,source_bound_bootstrap_noise
r_002297,original_594,True,594,source_bound_bootstrap_noise
r_002298,original_456,True,456,source_bound_bootstrap_noise
r_002299,original_117,True,117,source_bound_bootstrap_noise
r_002300,original_628,True,628,source_bound_bootstrap_noise
r_002301,original_658,True,658,source_bound_bootstrap_noise
r_002302,original_52,True,52,source_bound_bootstrap_noise
r_002303,original_456,True,456,source_bound_bootstrap_noise
r_002304,original_385,True,385,source_bound_bootstrap_noise
r_002305,original_665,True,665,source_bound_bootstrap_noise
r_002306,original_608,True,608,source_bound_bootstrap_noise
r_002307,original_285,True,285,source_bound_bootstrap_noise
r_002308,original_643,True,643,source_bound_bootstrap_noise
r_002309,original_457,True,457,source_bound_bootstrap_noise
r_002310,original_651,True,651,source_bound_bootstrap_noise
r_002311,original_631,True,631,source_bound_bootstrap_noise
r_002312,original_147,True,147,source_bound_bootstrap_noise
r_002313,original_573,True,573,source_bound_bootstrap_noise
r_002314,original_520,True,520,source_bound_bootstrap_noise
r_002315,original_169,True,169,source_bound_bootstrap_noise
r_002316,original_95,True,95,source_bound_bootstrap_noise
r_002317,original_571,True,571,source_bound_bootstrap_noise
r_002318,original_133,True,133,source_bound_bootstrap_noise
r_002319,original_277,True,277,source_bound_bootstrap_noise
r_002320,original_422,True,422,source_bound_bootstrap_noise
r_002321,original_512,True,512,source_bound_bootstrap_noise
r_002322,original_758,True,758,source_bound_bootstrap_noise
r_002323,original_645,True,645,source_bound_bootstrap_noise
r_002324,original_466,True,466,source_bound_bootstrap_noise
r_002325,original_294,True,294,source_bound_bootstrap_noise
r_002326,original_398,True,398,source_bound_bootstrap_noise
r_002327,original_524,True,524,source_bound_bootstrap_noise
r_002328,original_530,True,530,source_bound_bootstrap_noise
r_002329,original_21,True,21,source_bound_bootstrap_noise
r_002330,original_211,True,211,source_bound_bootstrap_noise
r_002331,original_669,True,669,source_bound_bootstrap_noise
r_002332,original_684,True,684,source_bound_bootstrap_noise
r_002333,original_512,True,512,source_bound_bootstrap_noise
r_002334,original_453,True,453,source_bound_bootstrap_noise
r_002335,original_627,True,627,source_bound_bootstrap_noise
r_002336,original_454,True,454,source_bound_bootstrap_noise
r_002337,original_137,True,137,source_bound_bootstrap_noise
r_002338,original_552,True,552,source_bound_bootstrap_noise
r_002339,original_57,True,57,source_bound_bootstrap_noise
r_002340,original_10,True,10,source_bound_bootstrap_noise
r_002341,original_576,True,576,source_bound_bootstrap_noise
r_002342,original_108,True,108,source_bound_bootstrap_noise
r_002343,original_718,True,718,source_bound_bootstrap_noise
r_002344,original_285,True,285,source_bound_bootstrap_noise
r_002345,original_450,True,450,source_bound_bootstrap_noise
r_002346,original_172,True,172,source_bound_bootstrap_noise
r_002347,original_500,True,500,source_bound_bootstrap_noise
r_002348,original_442,True,442,source_bound_bootstrap_noise
r_002349,original_96,True,96,source_bound_bootstrap_noise
r_002350,original_559,True,559,source_bound_bootstrap_noise
r_002351,original_325,True,325,source_bound_bootstrap_noise
r_002352,original_751,True,751,source_bound_bootstrap_noise
r_002353,original_685,True,685,source_bound_bootstrap_noise
r_002354,original_688,True,688,source_bound_bootstrap_noise
r_002355,original_384,True,384,source_bound_bootstrap_noise
r_002356,original_401,True,401,source_bound_bootstrap_noise
r_002357,original_372,True,372,source_bound_bootstrap_noise
r_002358,original_562,True,562,source_bound_bootstrap_noise
r_002359,original_478,True,478,source_bound_bootstrap_noise
r_002360,original_591,True,591,source_bound_bootstrap_noise
r_002361,original_146,True,146,source_bound_bootstrap_noise
r_002362,original_142,True,142,source_bound_bootstrap_noise
r_002363,original_557,True,557,source_bound_bootstrap_noise
r_002364,original_374,True,374,source_bound_bootstrap_noise
r_002365,original_173,True,173,source_bound_bootstrap_noise
r_002366,original_534,True,534,source_bound_bootstrap_noise
r_002367,original_411,True,411,source_bound_bootstrap_noise
r_002368,original_333,True,333,source_bound_bootstrap_noise
r_002369,original_411,True,411,source_bound_bootstrap_noise
r_002370,original_91,True,91,source_bound_bootstrap_noise
r_002371,original_705,True,705,source_bound_bootstrap_noise
r_002372,original_182,True,182,source_bound_bootstrap_noise
r_002373,original_246,True,246,source_bound_bootstrap_noise
r_002374,original_353,True,353,source_bound_bootstrap_noise
r_002375,original_1,True,1,source_bound_bootstrap_noise
r_002376,original_453,True,453,source_bound_bootstrap_noise
r_002377,original_574,True,574,source_bound_bootstrap_noise
r_002378,original_340,True,340,source_bound_bootstrap_noise
r_002379,original_183,True,183,source_bound_bootstrap_noise
r_002380,original_497,True,497,source_bound_bootstrap_noise
r_002381,original_150,True,150,source_bound_bootstrap_noise
r_002382,original_371,True,371,source_bound_bootstrap_noise
r_002383,original_507,True,507,source_bound_bootstrap_noise
r_002384,original_514,True,514,source_bound_bootstrap_noise
r_002385,original_290,True,290,source_bound_bootstrap_noise
r_002386,original_747,True,747,source_bound_bootstrap_noise
r_002387,original_253,True,253,source_bound_bootstrap_noise
r_002388,original_182,True,182,source_bound_bootstrap_noise
r_002389,original_383,True,383,source_bound_bootstrap_noise
r_002390,original_525,True,525,source_bound_bootstrap_noise
r_002391,original_364,True,364,source_bound_bootstrap_noise
r_002392,original_271,True,271,source_bound_bootstrap_noise
r_002393,original_714,True,714,source_bound_bootstrap_noise
r_002394,original_587,True,587,source_bound_bootstrap_noise
r_002395,original_76,True,76,source_bound_bootstrap_noise
r_002396,original_226,True,226,source_bound_bootstrap_noise
r_002397,original_482,True,482,source_bound_bootstrap_noise
r_002398,original_265,True,265,source_bound_bootstrap_noise
r_002399,original_172,True,172,source_bound_bootstrap_noise
r_002400,original_1,True,1,source_bound_bootstrap_noise
r_002401,original_610,True,610,source_bound_bootstrap_noise
r_002402,original_354,True,354,source_bound_bootstrap_noise
r_002403,original_30,True,30,source_bound_bootstrap_noise
r_002404,original_210,True,210,source_bound_bootstrap_noise
r_002405,original_601,True,601,source_bound_bootstrap_noise
r_002406,original_690,True,690,source_bound_bootstrap_noise
r_002407,original_69,True,69,source_bound_bootstrap_noise
r_002408,original_551,True,551,source_bound_bootstrap_noise
r_002409,original_514,True,514,source_bound_bootstrap_noise
r_002410,original_758,True,758,source_bound_bootstrap_noise
r_002411,original_374,True,374,source_bound_bootstrap_noise
r_002412,original_117,True,117,source_bound_bootstrap_noise
r_002413,original_653,True,653,source_bound_bootstrap_noise
r_002414,original_149,True,149,source_bound_bootstrap_noise
r_002415,original_49,True,49,source_bound_bootstrap_noise
r_002416,original_256,True,256,source_bound_bootstrap_noise
r_002417,original_228,True,228,source_bound_bootstrap_noise
r_002418,original_684,True,684,source_bound_bootstrap_noise
r_002419,original_581,True,581,source_bound_bootstrap_noise
r_002420,original_565,True,565,source_bound_bootstrap_noise
r_002421,original_636,True,636,source_bound_bootstrap_noise
r_002422,original_552,True,552,source_bound_bootstrap_noise
r_002423,original_473,True,473,source_bound_bootstrap_noise
r_002424,original_420,True,420,source_bound_bootstrap_noise
r_002425,original_639,True,639,source_bound_bootstrap_noise
r_002426,original_90,True,90,source_bound_bootstrap_noise
r_002427,original_354,True,354,source_bound_bootstrap_noise
r_002428,original_222,True,222,source_bound_bootstrap_noise
r_002429,original_217,True,217,source_bound_bootstrap_noise
r_002430,original_556,True,556,source_bound_bootstrap_noise
r_002431,original_299,True,299,source_bound_bootstrap_noise
r_002432,original_530,True,530,source_bound_bootstrap_noise
r_002433,original_353,True,353,source_bound_bootstrap_noise
r_002434,original_583,True,583,source_bound_bootstrap_noise
r_002435,original_281,True,281,source_bound_bootstrap_noise
r_002436,original_20,True,20,source_bound_bootstrap_noise
r_002437,original_490,True,490,source_bound_bootstrap_noise
r_002438,original_105,True,105,source_bound_bootstrap_noise
r_002439,original_499,True,499,source_bound_bootstrap_noise
r_002440,original_442,True,442,source_bound_bootstrap_noise
r_002441,original_524,True,524,source_bound_bootstrap_noise
r_002442,original_181,True,181,source_bound_bootstrap_noise
r_002443,original_105,True,105,source_bound_bootstrap_noise
r_002444,original_151,True,151,source_bound_bootstrap_noise
r_002445,original_685,True,685,source_bound_bootstrap_noise
r_002446,original_5,True,5,source_bound_bootstrap_noise
